tipo,cidade/uf,bairro,endereço,área_total,área_construída,valor,suite,quarto,wc_social,vaga,asfalto,piscina
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Coatá,180.0,89.72,350000.0,1,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Coata,123.75,65.19,275000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Coatá, 300",123.0,62.0,275000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Elias budib,142.11,70.0,350000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Elias Budib,142.0,69.82,350000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Elias Budib,,,350000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Elias Dib, 18",120.0,70.0,350000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Honorio Lemes,137.5,68.74,275000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Irauna,200.0,71.0,275000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Iraúna,209.0,71.0,275000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Irauna, 436",250.0,64.0,240000.0,2,0,0,5,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Itaiba,150.0,75.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Itaiba,150.0,75.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Itaiba,150.0,75.0,389990.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Itaiba,150.0,75.0,390000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Itaiba, 194",150.0,75.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Itaiba, 202",150.0,75.0,390000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Itaiba, 632",150.0,75.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Itapema,200.0,77.0,300000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Itapema, 44",126.0,63.0,300000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Itapiranga,126.0,63.0,420000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Itapiranga,126.0,63.0,275000.0,1,2,0,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Itapiranga,135.0,79.5,360000.0,0,1,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Itapiranga, 43",250.0,62.8,265000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Manduba,198.0,99.0,390000.0,1,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Manduba,198.0,86.0,490000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Mont Serrat, 1150",198.0,100.0,450000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Mont Serrat, 632",150.0,75.0,390000.0,1,2,2,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,198.0,100.0,450000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,,100.0,470000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,,100.0,470000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,123.0,62.0,275000.0,1,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,,,450000.0,1,2,2,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,198.0,100.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,198.0,100.0,450000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,180.0,100.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,198.0,100.0,450000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Monte Serrat,198.0,100.0,450000.0,0,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Monte Serrat, 1144",198.0,100.0,460000.0,1,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Monte Serrat, 1150",198.0,,450000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Monte Serrat, 1150",198.0,100.0,450000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Monte Serrat, 1191",180.0,100.0,450000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Monte Serrat, 200",180.0,90.0,485000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Monte Serrat, 875",210.24,105.12,400000.0,1,2,3,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Monte Serrat, 1150",198.0,100.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Panonia,417.0,94.57,175000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Panônia,272.77,100.0,180000.0,0,3,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Panônia,179.0,80.0,309000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Panonia,238.0,116.0,410000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Panonia,238.05,116.21,410000.0,0,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Panonia,179.0,80.0,309000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Panonia, 2107",238.0,116.0,410000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Panonia, 63",427.3,181.78,320000.0,0,2,2,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,"R. Panônia, 659",390.0,126.0,420000.0,2,1,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Uirapuru,183.0,83.7,325000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,R. Uirapuru,250.0,60.0,190000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,Tv. Iumirim,198.0,86.0,320000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,98.0,420000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,,350000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,200.0,71.0,275000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,180.0,105.0,400000.0,1,2,2,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,390000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,200.0,71.0,275000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,179.0,80.0,320000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,179.0,80.0,309000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,,550000.0,3,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,140.0,70.0,350000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,180.0,105.0,400000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,142.11,69.82,350000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,86.0,305000.0,1,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,390000.0,1,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,390000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,123.75,62.0,275000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,179.0,80.0,315000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,142.11,69.82,350000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,,390000.0,1,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,180.0,90.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,94.0,450000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,118.0,550000.0,3,0,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,235.63,116.08,450000.0,1,2,2,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,396.0,195.0,750000.0,1,2,1,4,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,390000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,,390000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,123.75,62.0,275000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,143.0,69.0,350000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,,390000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,143.0,69.0,350000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,143.0,69.0,350000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,118.0,550000.0,3,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,123.75,62.0,275000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,237.0,116.08,450000.0,0,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,86.0,299000.0,1,2,0,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,180.0,100.0,459000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,100.0,470000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,125.0,62.0,275000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,200.0,100.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,142.11,69.82,350000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,100.0,460000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,179.0,80.0,309000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,165.0,80.0,309000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,100.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,71.0,275000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,123.0,62.0,275000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,118.0,550000.0,3,0,0,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,192.0,100.0,460000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,,550000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,118.8,550000.0,3,0,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,186.0,100.0,460000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,142.11,70.0,350000.0,0,2,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,118.0,550000.0,3,0,2,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,180.0,100.0,450000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,100.0,450000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,100.0,450000.0,1,2,1,2,1,1
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,360.0,253.0,949000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,100.0,450000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,380000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,150.0,75.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,180.0,100.0,450000.0,1,2,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,118.0,550000.0,1,0,0,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,118.0,550000.0,3,0,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,396.0,200.0,750000.0,1,2,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,,100.0,450000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,180.0,100.0,450000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,237.0,116.0,450000.0,0,1,1,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,123.75,62.0,275000.0,1,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,198.0,100.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,396.0,230.0,950000.0,3,0,0,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,396.0,198.0,750000.0,1,1,1,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,396.0,198.0,750000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,237.0,116.08,450000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,190.0,90.0,450000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Montevidéu,,180.0,90.0,485000.0,1,2,2,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"Av. Osvaldo Aranha, 565",180.0,92.18,270000.0,0,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"Av. Osvaldo Aranha, 813",360.0,170.0,445000.0,0,2,1,6,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"Av. Osvaldo Aranha, 813",360.0,,420000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Agostinho Bacha, 1045",180.0,89.0,390000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,R. Arrobas Martins,,,240000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,R. Arrobas Martins,360.0,160.0,270000.0,0,2,0,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Arrobas Martins, 956",120.0,72.0,240000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Emigdio de Campos Widal, 216",360.0,111.0,400000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Filomena Segundo Nascimento, 2220",362.5,174.78,320000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Francisco Aguiar Pimenta, 591",180.0,75.54,400000.0,0,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Francisco Aguiar Pimenta, 597",75.13,180.0,400000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Francisco Águiar Pimenta, 677",360.0,,230000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,R. Manoel Garcia de Souza,180.0,100.0,410000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,R. Manoel Garcia de Souza,180.0,89.94,410000.0,1,2,2,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,R. Manoel Garcia de Souza,180.0,101.0,410000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,R. Manuel Garcia de Souza,172.5,87.5,350000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Osvaldo Aranha, 565",180.0,110.0,255000.0,0,2,1,5,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,R. Serapião Alves Pereira,128.0,62.0,235000.0,1,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,"R. Waldemar Writh, 907",360.0,57.0,220000.0,0,2,1,1,1,1
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,360.0,180.0,260000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,120.0,60.0,230000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,360.0,90.0,115000.0,0,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,180.0,101.0,420000.0,1,2,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,180.0,75.0,400000.0,1,1,1,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,180.0,76.0,420000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,180.0,75.13,400000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,180.0,90.0,390000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,180.0,101.0,410000.0,0,3,1,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,360.0,140.0,440000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,360.0,111.0,400000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Monumento,,172.5,86.61,315000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,"R. 13 de Novembro, 411",200.0,141.57,270000.0,0,2,2,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,R. Alberto Salim Jacobe,200.0,,120000.0,0,2,1,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,R. Assaré,200.0,,200000.0,0,3,0,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,R. Centro Oeste,202.5,101.22,395000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,R. Divino da Fonseca,200.0,100.0,200000.0,0,3,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,R. Enzo Ciantelli,,,180000.0,0,4,2,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,R. Iraque,360.0,90.0,260000.0,0,1,1,3,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,"R. Mirai, 277",360.0,176.0,420000.0,1,2,1,3,1,1
Casa-Térrea,Campo Grande - MS,Jardim Morenão,"R. Mirai, 397",112.0,64.0,180000.0,0,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,R. Paraúna,120.0,60.0,200000.0,1,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,,203.0,101.86,395000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,,202.0,102.0,395000.0,1,3,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,,202.0,102.0,395000.0,1,3,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,,202.5,101.5,395000.0,1,2,0,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,,450.0,40.0,270000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,,101.22,202.05,395000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Morenão,,200.0,70.0,110000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,R. Amélia Finote Guimarães,360.0,,150000.0,0,2,1,6,0,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,R. Graciana Maria do Rosário,180.0,93.62,315000.0,1,1,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,R. Nair Alves e Castro,180.0,95.0,399000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,R. Traíra,140.0,70.0,295000.0,1,1,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,R. Traíra,140.0,70.0,295000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,"R. Traíra, 375",112.0,56.0,180000.0,0,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,,180.0,88.37,345000.0,1,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,,180.0,87.4,320000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,,180.0,87.4,320000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,,180.0,85.0,330000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,,180.0,95.0,350000.0,1,2,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim N. Sra. do Perpétuo Socorro,,180.0,90.0,370000.0,1,1,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nascente do Segredo,"R. Edson Lima, 251",240.0,110.0,170000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nascente do Segredo,,222.0,111.0,450000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Nascente do Segredo,,360.0,220.0,160000.0,0,3,1,5,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nashiville,"Av. Guaicurus, 5055",480.0,200.0,870000.0,1,1,2,10,1,1
Casa-Térrea,Campo Grande - MS,Jardim Nashiville,"R. Chames Fraiha Paré, 159",398.0,158.53,350000.0,1,1,2,4,1,1
Casa-Térrea,Campo Grande - MS,Jardim Nashiville,R. Florestan Fernandes,250.0,180.0,200000.0,0,3,2,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Nashiville,"R. Maria Chinzarian, 209",235.0,79.57,200000.0,1,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Nashiville,"R. Ronald de Carvalho, 83",227.0,87.0,160000.0,1,1,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,"R. Antonio Bitencourt Filho, 313",,,310000.0,1,2,2,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,"R. Antonio Bitencourt Filho, 562",360.0,76.0,310000.0,1,2,1,1,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,"R. Antônio Bittencourt Filho, 441",360.0,70.0,280000.0,0,2,1,2,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,R. Eduardo Perez,360.0,200.0,270000.0,0,3,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,R. Eduardo Perez,360.0,129.24,175000.0,0,2,1,6,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,R. Otacílio Machado,360.0,136.43,410000.0,0,3,1,8,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,"R. Otacílio Machado, 341",360.0,298.0,780000.0,1,1,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,"R. Otacílio Machado, 341",360.0,298.0,800000.0,0,3,1,4,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,"R. Ranulfo Correa, 838",360.0,95.56,165000.0,0,0,0,0,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,"Tv. do Touro, 154",360.0,139.2,175000.0,0,3,1,3,1,0
Casa-Térrea,Campo Grande - MS,Jardim Nhanhá,,360.0,280.0,480000.0,0,1,1,4,0,1
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,R. Aqueluz,360.0,81.0,195000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,R. Ariado,90.0,45.0,135000.0,0,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,"R. Ariado, 112",100.0,55.0,140000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,"R. Ariado, 162",,,150000.0,0,2,1,2,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,R. Ataulfo Paiva,1800.0,295.0,1250000.0,1,2,1,0,0,1
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,R. Corcovado,360.0,215.0,385000.0,1,2,1,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,"R. Corinto, 288",,60.0,250000.0,0,2,1,1,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,"R. Corinto, 681",360.0,190.0,280000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,"R. Corinto, 681",197.0,360.0,550000.0,0,0,0,0,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,"R. Custódio de Melo, 1528",360.0,109.0,180000.0,0,0,1,5,0,0
Casa-Térrea,Campo Grande - MS,Jardim Noroeste,R. da Conquista,180.0,65.14,210000.0,1,1,1,1,0,0
