tipo,cidade/uf,bairro,endereço,área_total,área_construída,iptu,valor,descricao,condomínio
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","80,00 m²",,"R$260.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de TV,1 Suíte,1 Quarto,1 Wc social,3 Vaga(s) de garagem,Academia,Cerca elétrica,Cozinha,Cozinha americana",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$175.000,00","Aceita financiamento,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","88,90 m²",,"R$310.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rampa de acessibilidade,Rede elétrica,Sala de TV,1 Suíte,2 Quarto(s),1 Wc social,3 Vaga(s) de garagem,Academia,Área de lazer,Área de serviço,Cerca elétrica,Cozinha,Cozinha americana,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","84,00 m²",,"R$270.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,1 Suíte,1 Quarto,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"148,00 m²","77,22 m²",,"R$210.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de TV,1 Apto,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","80,00 m²",,"R$260.000,00","Sala de TV,1 Suíte,1 Apto,2 Quarto(s),1 Wc social,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,,"R$300.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,1 Quarto,1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Cozinha planejada",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$198.000,00","Aceita financiamento,Asfalto,Calçada,Muro,Rede elétrica,Sala de TV,2 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"360,00 m²","130,00 m²",,"R$300.000,00",,
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,,"R$325.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,1 Varanda,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","84,00 m²",,"R$325.900,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,Sala de TV,1 Suíte,1 Quarto,1 Varanda,1 Wc social,2 Vaga(s) de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","84,00 m²",,"R$325.900,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Rede elétrica,Sala de estar,1 Suíte,1 Quarto,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","107,00 m²",,"R$350.000,00","Sala de estar,1 Suíte,1 Varanda,1 Wc social,3 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Cozinha americana,Jardim,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"90,00 m²","45,00 m²",,"R$180.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Wc social,1 Vaga de garagem,Área de serviço,Cozinha,Cozinha americana,Jardim,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"250,00 m²","100,00 m²",,"R$190.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Sala de jantar,1 Apto,2 Quarto(s),1 Varanda,2 Vaga(s) de garagem,Área de serviço,Churrasqueira,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","90,00 m²",,"R$350.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,1 Suíte,2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Área de serviço,Churrasqueira,Cozinha,Cozinha americana,Jardim,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"90,00 m²","45,00 m²",,"R$180.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Wc social,1 Vaga de garagem,Área de serviço,Cozinha,Cozinha americana,Jardim,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","84,00 m²",,"R$325.900,00","Aceita financiamento,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,1 Suíte,1 Quarto,1 Varanda,1 Wc social,2 Vaga(s) de garagem,Alarme,Churrasqueira,Cozinha,Lavabo,Pé direito duplo,WC de serviço",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"90,00 m²","45,00 m²",,"R$180.000,00","Sala de jantar,2 Quarto(s),1 Wc social,1 Vaga de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","88,90 m²",,"R$310.000,00","Aceita financiamento,Água,Muro,Rede elétrica,Sala de estar,1 Suíte,2 Quarto(s),2 Wc social,Cerca elétrica,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","140,00 m²",,"R$430.000,00","Aceita financiamento,Água,Asfalto,Esgoto,Rede elétrica,1 Suíte,2 Quarto(s),2 Wc social,2 Vaga(s) de garagem,Alarme,Cerca elétrica,Cozinha planejada,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","80,00 m²",,"R$280.000,00","Aceita financiamento,Sala de estar,1 Suíte,2 Quarto(s),1 Wc social",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","80,00 m²",,"R$260.000,00","Aceita financiamento,Água,Calçada,Muro,Rede elétrica,Sala de estar,1 Suíte,1 Quarto,1 Wc social,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,,,"R$350.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,2 Sala(s) de jantar,Sala de TV,1 Suíte,4 Quarto(s),2 Wc social,2 Vaga(s) de garagem,Área de lazer,Área de serviço,Cerca elétrica,Churrasqueira,Closet,Copa,Cozinha,Cozinha americana,Despensa,Edícula,Lavanderia,Piscina,Portão elétrico,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$180.000,00","Aceita financiamento,Água,Muro,Sala de estar,2 Quarto(s),1 Wc social",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$175.000,00","Aceita financiamento,Sala de estar,2 Quarto(s),1 Wc social,1 Vaga de garagem",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$180.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Sala de estar,2 Quarto(s),1 Wc social,1 Vaga de garagem,Cerca elétrica",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"127,50 m²","71,05 m²",,"R$300.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"100,00 m²","49,00 m²",,"R$180.000,00","Sala de estar,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$180.000,00","Aceita financiamento,Água,Asfalto,Rede elétrica,Sala de estar,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","123,00 m²",,"R$400.000,00","Água,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Apto com a/e,1 Quarto,1 Wc social,2 Vaga(s) de garagem,Câmeras de segurança,Closet,Cozinha,Cozinha americana,Energia solar fotovoltaica,Lavabo,Piscina,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","90,00 m²",,"R$300.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,1 Suíte,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cozinha,Cozinha americana,Jardim,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"125,00 m²","65,00 m²",,"R$330.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cozinha,Cozinha americana,Jardim,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","84,00 m²",,"R$325.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de TV,1 Suíte,1 Quarto,2 Vaga(s) de garagem,Cerca elétrica,Churrasqueira,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"250,00 m²","113,79 m²",,"R$495.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de TV,1 Suíte,2 Quarto(s),1 Wc social,3 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Pé direito duplo",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$175.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem,Área de serviço,Cozinha,Lavabo,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","70,00 m²",,"R$255.000,00","Aceita financiamento,Sala de jantar,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","67,60 m²",,"R$215.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Wc social,1 Vaga de garagem,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"180,00 m²","90,00 m²",,"R$320.000,00","Aceita financiamento,Água,Asfalto,Calçada,Rede elétrica,Sala de estar,1 Suíte,2 Quarto(s),2 Vaga(s) de garagem,Cerca elétrica,Churrasqueira,Cozinha,Jardim,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$180.000,00","Aceita financiamento,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,2 Quarto(s),1 Wc social,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$175.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),2 Wc social,1 Vaga de garagem,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"120,00 m²","60,00 m²",,"R$185.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Wc social,1 Vaga de garagem,Área de serviço,Cozinha",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,,"60,00 m²",,"R$175.000,00","Aceita financiamento,Muro,2 Quarto(s),1 Wc social,1 Vaga de garagem,Cozinha,Lavanderia",
Casa-Térrea,Campo Grande - MS,Aero Rancho,,"125,00 m²","56,00 m²",,"R$160.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,2 Quarto(s),2 Varanda(s),1 Wc social,2 Vaga(s) de garagem,Cozinha,Jardim,Lavanderia",
Casa-Térrea,Campo Grande - MS,Amambaí,"Av. Afonso Pena, 179",,,,"R$2.500.000,00","Sala de estar,Sala de jantar,2 Apto(s) com a/e,4 Quarto(s),1 Wc social,3 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Amambaí,Av. João Rosa Pires,"616,00 m²","290,00 m²","R$ 256,00","R$1.180.000,00","Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,2 Sala(s) de jantar,1 Suíte com a/e,5 Quarto(s),3 Varanda(s),2 Wc social,14 Vaga(s) de garagem,Alarme,Área de serviço,Árvores frutíferas,Cerca elétrica,Cozinha planejada",
Casa-Térrea,Campo Grande - MS,Amambaí,R.  Paissandu,"429,00 m²","252,00 m²",,"R$680.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Suíte,2 Quarto(s),1 Varanda,1 Wc social,3 Vaga(s) de garagem,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Despensa,Escritório,Jardim,Lavabo,Lavanderia,Piscina,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Amambaí,R. 26 de Agosto,,,,"R$850.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. 26 de Agosto, 1931","700,00 m²","129,00 m²",,"R$600.000,00",,
Casa-Térrea,Campo Grande - MS,Amambaí,"R. 26 de Agosto, 2075","370,00 m²","206,00 m²",,"R$800.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Apto com a/e,2 Quarto(s),1 Varanda,3 Wc social,3 Vaga(s) de garagem,Alarme,Área de serviço,Cerca elétrica,Churrasqueira,Cozinha,Cozinha planejada,Edícula,Escritório,Jardim,Lavabo,Piscina,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Allan Kardec,"684,00 m²","569,00 m²",,"R$4.700.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Piso tátil,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,3 Suíte(s) com a/e,1 Quarto com a/e,10 Vaga(s) de garagem,Alarme,Área de lazer,Churrasqueira,Closet,Cozinha,Despensa,Home theater,Interfone,Jardim,Lavabo,Lavanderia,Piscina,Piscina infantil,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Amando de Oliveira, 115","400,00 m²","250,00 m²",,"R$500.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de TV,3 Quarto(s) com a/e,2 Varanda(s),1 Wc social,6 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Antônio Norberto de Almeida, 181","360,00 m²","144,00 m²",Pago,"R$850.000,00","Água,Asfalto,Esgoto,Muro,Rede elétrica,Sala de estar,1 Suíte com a/e,2 Quarto(s),3 Wc social,1 Vaga de garagem,Área de serviço,Cozinha,Escritório,Lavabo,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Aporé,"250,00 m²","182,20 m²",,"R$700.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,1 Suíte,2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Cerca elétrica,Cozinha,Escritório,Lavanderia,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Aporé,"400,00 m²","128,95 m²",,"R$485.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de jantar,Sala de TV,1 Apto,2 Quarto(s),1 Varanda,1 Wc social,4 Vaga(s) de garagem,Área de serviço,Cozinha,Lavabo,Lavanderia",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Aporé, 154","680,00 m²",,,"R$550.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Sala de estar,3 Quarto(s),1 Varanda,1 Wc social",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Apore, 62","800,00 m²","263,06 m²",,"R$750.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Cozinha,Edícula",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Argemiro Fialho,"1.260,00 m²","314,00 m²",,"R$1.290.000,00","Água,Asfalto,Muro,Sala de estar,Sala de jantar,2 Suíte(s),4 Quarto(s),1 Wc social,10 Vaga(s) de garagem,Área de serviço,Cozinha,Despensa,Edícula",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Cel. Camisão, 285","180,00 m²","70,00 m²",,"R$280.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,3 Quarto(s),2 Varanda(s),1 Wc social,Área de serviço,Copa,Cozinha",
Casa-Térrea,Campo Grande - MS,Amambaí,R. dos Barbosas,"1.815,82 m²",,,"R$1.350.000,00",,
Casa-Térrea,Campo Grande - MS,Amambaí,R. Dr. Nicolau Frageli,"360,00 m²","183,00 m²",,"R$298.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Sala de jantar,Sala de TV,1 Quarto com a/e,3 Quarto(s),1 Varanda,1 Wc social,1 Vaga de garagem,Cozinha,Mezanino,Portão elétrico",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Dr. Nicolau Frageli, 183","360,00 m²","188,91 m²","R$ 2.579,63 Anual","R$298.000,00","Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Área de serviço,Cozinha,Lavanderia",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Dr. Nicolau Frargeli,"540,00 m²","145,00 m²",,"R$500.000,00","Aceita financiamento,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,3 Quarto(s) com a/e,1 Wc social,Área de serviço,Cozinha planejada",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Eng. Roberto Mange,"220,22 m²","125,50 m²",,"R$500.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Sala de jantar,Sala de TV,1 Apto,1 Quarto,1 Wc social,3 Vaga(s) de garagem,Alarme,Área de serviço,Árvores frutíferas,Cerca elétrica,Churrasqueira,Cozinha planejada,Interfone,Jardim",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Engenheiro Roberto Mange, 1380","900,00 m²","666,67 m²",,"R$600.000,00","2 Sala(s) de TV,3 Suíte(s),2 Quarto(s),2 Wc social",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Engenheiro Roberto Mange, 472","378,95 m²","173,37 m²","R$ 2.670,00","R$570.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,2 Quarto(s),2 Wc social,4 Vaga(s) de garagem,Alarme,Área de lazer,Área de serviço,Câmeras de segurança,Cerca elétrica,Churrasqueira,Closet,Cozinha,Edícula,Escritório,Home theater,Interfone,Jardim,Lavabo,Lavanderia,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Engenheiro Roberto Mange, 472","378,95 m²","120,69 m²",,"R$590.000,00","Sala de jantar,Sala de TV,1 Apto com a/e,1 Quarto com a/e,1 Quarto,1 Varanda,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Amambaí,R. General Osorio,"200,00 m²","159,56 m²","R$ 1.600,00 anual","R$320.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,3 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Área de serviço,Cozinha,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. General Osório, 225","250,00 m²","230,00 m²",,"R$380.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,3 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Amambaí,R. General Ozório,,"200,00 m²",,"R$400.000,00","Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,Sala de jantar,5 Quarto(s),2 Wc social,2 Vaga(s) de garagem,Cozinha,Lavanderia",
Casa-Térrea,Campo Grande - MS,Amambaí,R. General Revelleau,"1.243,39 m²","120,30 m²",,"R$880.000,00","Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,2 Quarto(s),1 Wc social,2 Vaga(s) de garagem,Cozinha",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Guia Lopes, 308","746,00 m²",,,"R$1.085.000,00","Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,2 Sala(s) de estar,2 Sala(s) de jantar,2 Sala(s) de TV,3 Quarto(s),7 Varanda(s),2 Wc social,3 Vaga(s) de garagem,Área de serviço,Copa,Cozinha,Edícula,Escritório,Lavabo,Lavanderia,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Guia Lopes, 337","900,00 m²","181,30 m²",,"R$850.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Imóvel alugado com renda,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Quarto com a/e,1 Quarto,1 Varanda,1 Wc social,2 Vaga(s) de garagem,Área de serviço,Copa,Cozinha,Interfone,Jardim",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Iguaçu, 495","290,97 m²","106,16 m²",,"R$320.000,00","Sala de estar,1 Apto,1 Quarto,1 Wc social,6 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Luis Gama,"350,00 m²","178,26 m²",,"R$590.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Imóvel alugado com renda,Muro,Rede elétrica,Sala de estar,Sala de jantar,1 Apto com a/e,2 Quarto(s) com a/e,1 Varanda,1 Wc social,2 Vaga(s) de garagem,Área de serviço,Árvores frutíferas,Cerca elétrica,Churrasqueira,Cozinha,Edícula,Interfone,Jardim,Lavanderia,Portão elétrico,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Luiz Gama, 112","659,00 m²","490,00 m²",,"R$1.300.000,00","Aceita financiamento,Aceita permuta,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,2 Sala(s) de estar,Sala de jantar,Sala de TV,2 Suíte(s) com a/e,2 Quarto(s) com a/e,1 Quarto,2 Sacada(s),2 Varanda(s),2 Wc social,4 Vaga(s) de garagem,Área de lazer,Área de serviço,Câmeras de segurança,Cerca elétrica,Churrasqueira,Copa,Cozinha planejada,Despensa,Jardim,Lavanderia,Piscina,Quarto empregada,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Nicolau Fragelli,"540,00 m²","145,00 m²",,"R$500.000,00",,
Casa-Térrea,Campo Grande - MS,Amambaí,R. Orfeu Baís,"540,00 m²","148,00 m²",,"R$420.000,00","Água,Asfalto,Calçada,Esgoto,Rede elétrica,Sala de jantar,Sala de TV,1 Apto,3 Quarto(s),1 Varanda,2 Wc social,6 Vaga(s) de garagem",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Orfeu Baís,"516,00 m²",,,"R$320.000,00","Asfalto,Calçada",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Orfeu Bais, 861","516,00 m²","89,00 m²",,"R$280.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de TV,3 Quarto(s),2 Wc social,2 Vaga(s) de garagem,Cozinha americana,Lavanderia",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Paissandú, 1064","400,00 m²","100,00 m²",,"R$450.000,00",,
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Terenos, 335","355,70 m²",,,"R$400.000,00","Água,Asfalto,Calçada",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Tônico de Carvalho,"423,71 m²","250,00 m²","R$ 238,27","R$800.000,00","Aceita financiamento,Água,Asfalto,Calçada,Esgoto,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Apto com a/e,3 Quarto(s) com a/e,1 Varanda,1 Wc social,3 Vaga(s) de garagem,Área de serviço,Churrasqueira,Cozinha planejada,Depósito,Escritório,Interfone,Lavabo,Lavanderia,Piscina,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,R. Tonico de Carvalho,"441,20 m²","250,00 m²",,"R$900.000,00","Aceita permuta,Água,Asfalto,Calçada,Muro,Rede elétrica,Sala de estar,Sala de jantar,Sala de TV,1 Suíte com a/e,3 Quarto(s) com a/e,3 Wc social,4 Vaga(s) de garagem,Área de serviço,Cozinha planejada,Escritório,Lavabo",
Casa-Térrea,Campo Grande - MS,Amambaí,"R. Vasconcelos Fernandes, 572","400,00 m²",,,"R$280.000,00","Aceita financiamento,Sala de TV,2 Quarto(s),1 Varanda,1 Wc social,2 Vaga(s) de garagem,Árvores frutíferas,Cozinha,Lavanderia,WC de serviço",
Casa-Térrea,Campo Grande - MS,Amambaí,"Tv. Camapua, 53","982,50 m²","530,00 m²",,"R$750.000,00","Água,Asfalto,Calçada,Imóvel alugado com renda,Rede elétrica",
